CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangePercent,ChangeReason,Currency
535,E100535,2013-08-07,,143000,,New Hire,USD
536,E100536,2020-10-19,,82500,,New Hire,USD
537,E100537,2020-11-04,,75500,,New Hire,USD
538,E100538,2020-01-07,,116500,,New Hire,USD
539,E100539,2017-07-03,,45000,,New Hire,USD
540,E100540,2020-05-30,,30500,,New Hire,USD
541,E100541,2019-11-09,,142500,,New Hire,USD
542,E100542,2020-06-02,,154500,,New Hire,USD
543,E100543,2016-07-25,,104500,,New Hire,USD
544,E100544,2015-07-15,,164000,,New Hire,USD
545,E100545,2015-08-02,,115000,,New Hire,USD
546,E100546,2017-09-10,,126500,,New Hire,USD
547,E100547,2013-02-14,,107500,,New Hire,USD
548,E100548,2016-02-06,,70000,,New Hire,USD
549,E100549,2019-11-03,,63500,,New Hire,USD
550,E100550,2018-11-11,,71500,,New Hire,USD
551,E100551,2019-07-20,,80500,,New Hire,USD
552,E100552,2020-08-24,,103000,,New Hire,USD
553,E100553,2019-08-26,,81000,,New Hire,USD
554,E100554,2018-11-30,,46500,,New Hire,USD
555,E100555,2013-03-08,,120500,,New Hire,USD
556,E100556,2020-10-10,,53000,,New Hire,USD
557,E100557,2018-10-05,,60000,,New Hire,USD
558,E100558,2019-06-15,,120000,,New Hire,USD
559,E100559,2019-08-07,,35500,,New Hire,USD
560,E100560,2020-02-10,,52500,,New Hire,USD
561,E100561,2020-02-23,,63000,,New Hire,USD
562,E100562,2020-06-30,,133000,,New Hire,USD
563,E100563,2020-11-19,,96500,,New Hire,USD
564,E100564,2020-10-25,,52500,,New Hire,USD
565,E100565,2018-08-21,,89000,,New Hire,USD
566,E100566,2017-11-24,,132000,,New Hire,USD
567,E100567,2020-10-01,,39000,,New Hire,USD
568,E100568,2020-11-10,,61000,,New Hire,USD
569,E100569,2020-05-16,,65500,,New Hire,USD
570,E100570,2020-08-04,,45000,,New Hire,USD
571,E100571,2017-08-04,,84500,,New Hire,USD
572,E100572,2016-12-10,,67000,,New Hire,USD
573,E100573,2020-05-06,,62000,,New Hire,USD
574,E100574,2020-01-01,,78500,,New Hire,USD
575,E100575,2020-09-20,,33500,,New Hire,USD
576,E100576,2018-09-09,,46000,,New Hire,USD
577,E100577,2018-03-15,,42000,,New Hire,USD
578,E100578,2020-06-21,,24500,,New Hire,USD
579,E100579,2020-01-21,,98000,,New Hire,USD
580,E100580,2019-03-09,,129500,,New Hire,USD
581,E100581,2020-08-31,,62500,,New Hire,USD
582,E100582,2019-09-20,,26500,,New Hire,USD
583,E100583,2020-01-07,,88500,,New Hire,USD
584,E100584,2019-06-09,,85000,,New Hire,USD
585,E100585,2019-04-22,,71500,,New Hire,USD
586,E100586,2017-03-05,,107500,,New Hire,USD
587,E100587,2015-06-05,,79500,,New Hire,USD
588,E100588,2019-01-31,,77500,,New Hire,USD
589,E100589,2020-06-27,,26500,,New Hire,USD
590,E100590,2018-01-07,,69500,,New Hire,USD
591,E100591,2019-06-27,,67500,,New Hire,USD
592,E100592,2020-03-04,,110500,,New Hire,USD
593,E100593,2019-12-07,,23000,,New Hire,USD
594,E100594,2017-10-19,,73500,,New Hire,USD
595,E100595,2019-03-27,,53500,,New Hire,USD
596,E100596,2019-03-29,,43000,,New Hire,USD
597,E100597,2020-11-29,,71500,,New Hire,USD
598,E100598,2017-10-21,,74000,,New Hire,USD
599,E100599,2019-05-09,,57000,,New Hire,USD
600,E100600,2020-03-22,,67000,,New Hire,USD
601,E100601,2019-08-04,,55000,,New Hire,USD
602,E100602,2020-06-02,,22500,,New Hire,USD
603,E100603,2020-12-12,,57500,,New Hire,USD
604,E100604,2017-05-29,,50500,,New Hire,USD
605,E100605,2020-02-10,,137000,,New Hire,USD
606,E100606,2019-03-14,,62500,,New Hire,USD
607,E100607,2015-06-13,,68000,,New Hire,USD
608,E100608,2017-07-25,,120000,,New Hire,USD
609,E100609,2015-06-05,,157500,,New Hire,USD
610,E100610,2020-03-11,,25000,,New Hire,USD
611,E100611,2020-09-27,,63000,,New Hire,USD
612,E100612,2020-09-04,,128000,,New Hire,USD
613,E100613,2017-11-24,,151500,,New Hire,USD
614,E100614,2016-08-06,,114500,,New Hire,USD
615,E100615,2019-02-19,,66500,,New Hire,USD
616,E100616,2017-05-18,,62500,,New Hire,USD
617,E100617,2016-08-10,,104000,,New Hire,USD
618,E100618,2020-01-14,,58500,,New Hire,USD
619,E100619,2015-02-27,,115500,,New Hire,USD
620,E100620,2020-03-31,,53000,,New Hire,USD
621,E100621,2013-11-01,,144500,,New Hire,USD
622,E100622,2020-09-27,,57000,,New Hire,USD
623,E100623,2020-04-04,,109500,,New Hire,USD
624,E100624,2015-10-23,,52000,,New Hire,USD
625,E100625,2019-10-08,,30500,,New Hire,USD
626,E100626,2016-06-07,,26000,,New Hire,USD
627,E100627,2019-08-14,,65000,,New Hire,USD
628,E100628,2017-06-19,,132500,,New Hire,USD
629,E100629,2019-07-30,,62000,,New Hire,USD
630,E100630,2020-06-22,,159000,,New Hire,USD
631,E100631,2020-08-15,,23500,,New Hire,USD
632,E100632,2017-08-29,,43500,,New Hire,USD
633,E100633,2014-01-16,,40000,,New Hire,USD
634,E100634,2020-02-02,,47500,,New Hire,USD
635,E100635,2020-02-25,,60000,,New Hire,USD
636,E100636,2016-01-08,,141000,,New Hire,USD
637,E100637,2020-05-02,,50000,,New Hire,USD
638,E100638,2020-08-02,,30000,,New Hire,USD
639,E100639,2018-11-25,,53000,,New Hire,USD
640,E100640,2019-08-02,,25500,,New Hire,USD
641,E100641,2021-02-28,,24000,,New Hire,USD
642,E100642,2021-02-09,,59500,,New Hire,USD
643,E100643,2021-02-21,,30500,,New Hire,USD
644,E100644,2021-02-02,,118000,,New Hire,USD
645,E100645,2021-02-16,,84500,,New Hire,USD
646,E100646,2021-02-24,,131000,,New Hire,USD
647,E100647,2021-02-14,,80000,,New Hire,USD
648,E100648,2021-03-15,,33500,,New Hire,USD
649,E100649,2021-03-01,,39500,,New Hire,USD
650,E100650,2021-03-14,,70000,,New Hire,USD
651,E100651,2021-03-03,,107500,,New Hire,USD
652,E100652,2021-03-07,,48000,,New Hire,USD
653,E100653,2021-04-06,,111500,,New Hire,USD
654,E100654,2021-04-24,,64500,,New Hire,USD
655,E100655,2021-04-19,,74000,,New Hire,USD
656,E100656,2021-04-25,,32500,,New Hire,USD
657,E100657,2021-04-24,,120000,,New Hire,USD
658,E100658,2021-04-24,,106000,,New Hire,USD
659,E100659,2021-04-06,,51000,,New Hire,USD
660,E100660,2021-05-23,,73500,,New Hire,USD
661,E100661,2021-05-23,,69500,,New Hire,USD
662,E100662,2021-05-03,,39500,,New Hire,USD
663,E100663,2021-05-26,,71000,,New Hire,USD
664,E100664,2021-05-02,,48500,,New Hire,USD
665,E100665,2021-05-21,,47500,,New Hire,USD
666,E100666,2021-05-25,,52500,,New Hire,USD
667,E100667,2021-06-28,,77000,,New Hire,USD
668,E100668,2021-06-21,,41000,,New Hire,USD
669,E100669,2021-06-16,,71500,,New Hire,USD
670,E100670,2021-06-12,,137000,,New Hire,USD
671,E100671,2021-06-01,,68500,,New Hire,USD
672,E100672,2021-06-14,,54500,,New Hire,USD
673,E100673,2021-06-05,,26000,,New Hire,USD
674,E100674,2021-06-02,,37000,,New Hire,USD
675,E100675,2021-07-18,,55500,,New Hire,USD
676,E100676,2021-07-20,,96000,,New Hire,USD
677,E100677,2021-07-19,,22000,,New Hire,USD
678,E100678,2021-07-04,,46000,,New Hire,USD
679,E100679,2021-07-26,,106500,,New Hire,USD
680,E100680,2021-07-20,,30500,,New Hire,USD
681,E100681,2021-07-11,,135500,,New Hire,USD
682,E100682,2021-08-08,,116500,,New Hire,USD
683,E100683,2021-08-08,,134500,,New Hire,USD
684,E100684,2021-08-14,,126500,,New Hire,USD
685,E100685,2021-08-04,,55000,,New Hire,USD
686,E100686,2021-08-25,,78500,,New Hire,USD
687,E100687,2021-08-06,,16500,,New Hire,USD
688,E100688,2021-08-27,,17500,,New Hire,USD
689,E100689,2021-08-01,,62000,,New Hire,USD
690,E100690,2021-08-16,,108000,,New Hire,USD
691,E100691,2021-09-07,,69000,,New Hire,USD
692,E100692,2021-09-26,,112000,,New Hire,USD
693,E100693,2021-09-21,,49500,,New Hire,USD
694,E100694,2021-09-01,,78000,,New Hire,USD
695,E100695,2021-09-01,,143000,,New Hire,USD
696,E100696,2021-09-15,,147000,,New Hire,USD
697,E100697,2021-09-08,,33000,,New Hire,USD
698,E100698,2021-09-23,,178500,,New Hire,USD
699,E100699,2021-09-08,,107500,,New Hire,USD
700,E100700,2021-09-18,,95000,,New Hire,USD
701,E100701,2021-09-17,,63000,,New Hire,USD
702,E100702,2021-09-15,,61000,,New Hire,USD
703,E100703,2021-09-01,,112000,,New Hire,USD
704,E100704,2021-09-14,,126500,,New Hire,USD
705,E100705,2021-09-04,,48000,,New Hire,USD
706,E100706,2021-10-20,,63500,,New Hire,USD
707,E100707,2021-10-16,,48500,,New Hire,USD
708,E100708,2021-10-01,,34500,,New Hire,USD
709,E100709,2021-10-26,,121500,,New Hire,USD
710,E100710,2021-11-04,,80500,,New Hire,USD
711,E100711,2021-11-07,,127000,,New Hire,USD
712,E100712,2021-11-28,,21000,,New Hire,USD
713,E100713,2021-11-16,,112500,,New Hire,USD
714,E100714,2021-11-28,,39000,,New Hire,USD
715,E100715,2021-11-16,,48000,,New Hire,USD
716,E100716,2021-11-06,,53500,,New Hire,USD
717,E100717,2021-11-04,,77500,,New Hire,USD
718,E100718,2021-12-25,,85000,,New Hire,USD
719,E100719,2021-12-01,,82500,,New Hire,USD
720,E100720,2021-12-13,,82500,,New Hire,USD
721,E100721,2021-12-24,,36000,,New Hire,USD
722,E100722,2021-12-27,,21000,,New Hire,USD
723,E100723,2021-12-03,,54000,,New Hire,USD
724,E100724,2021-12-14,,40500,,New Hire,USD
725,E100725,2021-12-14,,67000,,New Hire,USD
726,E100726,2021-12-20,,109000,,New Hire,USD
727,E100727,2021-12-18,,57500,,New Hire,USD
728,E100728,2021-12-03,,123000,,New Hire,USD
729,E100729,2021-12-27,,61000,,New Hire,USD
730,E100730,2021-12-02,,60500,,New Hire,USD
731,E100731,2022-01-07,,50000,,New Hire,USD
732,E100732,2022-01-20,,93500,,New Hire,USD
733,E100733,2022-01-08,,82500,,New Hire,USD
734,E100734,2022-01-07,,53000,,New Hire,USD
735,E100735,2022-01-15,,82000,,New Hire,USD
736,E100736,2022-01-17,,65500,,New Hire,USD
737,E100737,2022-01-06,,176000,,New Hire,USD
738,E100738,2022-01-13,,43500,,New Hire,USD
739,E100739,2022-01-10,,56000,,New Hire,USD
740,E100740,2022-01-14,,59500,,New Hire,USD
741,E100741,2022-01-26,,58000,,New Hire,USD
742,E100742,2022-01-05,,71000,,New Hire,USD
743,E100743,2022-01-17,,50000,,New Hire,USD
744,E100744,2022-01-16,,122500,,New Hire,USD
745,E100745,2022-01-12,,57500,,New Hire,USD
746,E100746,2022-01-12,,115500,,New Hire,USD
747,E100747,2022-01-14,,24500,,New Hire,USD
748,E100748,2022-01-12,,51500,,New Hire,USD
749,E100749,2022-01-14,,49500,,New Hire,USD
750,E100750,2022-01-23,,45000,,New Hire,USD
751,E100751,2022-01-15,,26000,,New Hire,USD
752,E100752,2022-01-18,,146000,,New Hire,USD
753,E100753,2022-01-25,,51000,,New Hire,USD
754,E100754,2022-02-06,,21000,,New Hire,USD
755,E100755,2022-02-05,,98500,,New Hire,USD
756,E100756,2022-02-07,,145500,,New Hire,USD
757,E100757,2022-02-28,,110000,,New Hire,USD
758,E100758,2022-02-07,,109000,,New Hire,USD
759,E100759,2022-02-02,,108000,,New Hire,USD
760,E100760,2022-02-14,,46000,,New Hire,USD
761,E100761,2022-02-08,,60000,,New Hire,USD
762,E100762,2022-03-03,,73500,,New Hire,USD
763,E100763,2022-03-15,,43000,,New Hire,USD
764,E100764,2022-03-28,,113000,,New Hire,USD
765,E100765,2022-03-20,,99000,,New Hire,USD
766,E100766,2022-03-04,,99000,,New Hire,USD
767,E100767,2022-04-23,,46000,,New Hire,USD
768,E100768,2022-04-13,,58000,,New Hire,USD
769,E100769,2022-04-28,,59000,,New Hire,USD
770,E100770,2022-04-11,,44000,,New Hire,USD
771,E100771,2022-04-24,,40500,,New Hire,USD
772,E100772,2022-04-13,,62500,,New Hire,USD
773,E100773,2022-05-19,,133500,,New Hire,USD
774,E100774,2022-05-10,,54000,,New Hire,USD
775,E100775,2022-05-20,,67000,,New Hire,USD
776,E100776,2022-05-23,,80000,,New Hire,USD
777,E100777,2022-05-08,,71500,,New Hire,USD
778,E100778,2022-05-24,,101500,,New Hire,USD
779,E100779,2022-05-18,,67500,,New Hire,USD
780,E100780,2022-06-05,,159000,,New Hire,USD
781,E100781,2022-06-18,,36000,,New Hire,USD
782,E100782,2022-06-20,,26000,,New Hire,USD
783,E100783,2022-06-24,,65500,,New Hire,USD
784,E100784,2022-06-08,,20500,,New Hire,USD
785,E100785,2022-06-14,,93500,,New Hire,USD
786,E100786,2022-06-14,,46000,,New Hire,USD
787,E100787,2022-06-23,,39000,,New Hire,USD
788,E100788,2022-06-10,,49500,,New Hire,USD
789,E100789,2022-06-27,,63500,,New Hire,USD
790,E100790,2022-07-13,,27500,,New Hire,USD
791,E100791,2022-07-09,,65000,,New Hire,USD
792,E100792,2022-07-06,,44000,,New Hire,USD
793,E100793,2022-07-09,,30000,,New Hire,USD
794,E100794,2022-07-04,,53000,,New Hire,USD
795,E100795,2022-07-25,,52000,,New Hire,USD
796,E100796,2022-07-02,,134500,,New Hire,USD
797,E100797,2022-07-19,,44500,,New Hire,USD
798,E100798,2022-07-18,,27500,,New Hire,USD
799,E100799,2022-07-08,,51500,,New Hire,USD
800,E100800,2022-08-04,,66500,,New Hire,USD
801,E100801,2022-08-06,,30000,,New Hire,USD
802,E100802,2022-08-28,,38500,,New Hire,USD
803,E100803,2022-08-03,,38000,,New Hire,USD
804,E100804,2022-08-10,,38000,,New Hire,USD
805,E100805,2022-08-10,,67500,,New Hire,USD
806,E100806,2022-08-16,,132500,,New Hire,USD
807,E100807,2022-08-15,,39500,,New Hire,USD
808,E100808,2022-08-15,,36000,,New Hire,USD
809,E100809,2022-08-14,,34000,,New Hire,USD
810,E100810,2022-09-24,,75500,,New Hire,USD
811,E100811,2022-09-24,,54500,,New Hire,USD
812,E100812,2022-09-04,,154000,,New Hire,USD
813,E100813,2022-09-27,,162000,,New Hire,USD
814,E100814,2022-09-01,,171000,,New Hire,USD
815,E100815,2022-09-20,,189500,,New Hire,USD
816,E100816,2022-09-02,,70500,,New Hire,USD
817,E100817,2022-09-03,,72000,,New Hire,USD
818,E100818,2022-09-22,,42500,,New Hire,USD
819,E100819,2022-09-15,,93000,,New Hire,USD
820,E100820,2022-09-09,,92000,,New Hire,USD
821,E100821,2022-09-01,,191000,,New Hire,USD
822,E100822,2022-09-18,,42000,,New Hire,USD
823,E100823,2022-09-06,,57500,,New Hire,USD
824,E100824,2022-10-27,,78000,,New Hire,USD
825,E100825,2022-10-13,,51500,,New Hire,USD
826,E100826,2022-10-15,,74000,,New Hire,USD
827,E100827,2022-10-24,,40000,,New Hire,USD
828,E100828,2022-10-06,,39500,,New Hire,USD
829,E100829,2022-10-27,,41500,,New Hire,USD
830,E100830,2022-10-06,,96500,,New Hire,USD
831,E100831,2022-11-03,,73000,,New Hire,USD
832,E100832,2022-11-06,,74500,,New Hire,USD
833,E100833,2022-11-20,,55000,,New Hire,USD
834,E100834,2022-11-14,,87500,,New Hire,USD
835,E100835,2022-11-14,,23500,,New Hire,USD
836,E100836,2022-11-26,,58000,,New Hire,USD
837,E100837,2022-11-18,,46500,,New Hire,USD
838,E100838,2022-12-25,,56000,,New Hire,USD
839,E100839,2022-12-21,,65500,,New Hire,USD
840,E100840,2022-12-07,,44000,,New Hire,USD
841,E100841,2022-12-27,,50000,,New Hire,USD
842,E100842,2022-12-28,,51500,,New Hire,USD
843,E100843,2022-12-11,,91500,,New Hire,USD
844,E100844,2022-12-26,,111500,,New Hire,USD
845,E100845,2023-01-24,,39000,,New Hire,USD
846,E100846,2023-01-07,,174500,,New Hire,USD
847,E100847,2023-01-20,,139000,,New Hire,USD
848,E100848,2023-01-15,,174500,,New Hire,USD
849,E100849,2023-01-16,,49000,,New Hire,USD
850,E100850,2023-01-24,,40500,,New Hire,USD
851,E100851,2023-01-04,,62500,,New Hire,USD
852,E100852,2023-01-28,,31500,,New Hire,USD
853,E100853,2023-01-06,,24000,,New Hire,USD
854,E100854,2023-01-19,,40500,,New Hire,USD
855,E100855,2023-01-25,,78500,,New Hire,USD
856,E100856,2023-01-04,,129000,,New Hire,USD
857,E100857,2023-01-14,,68500,,New Hire,USD
858,E100858,2023-01-16,,76500,,New Hire,USD
859,E100859,2023-02-27,,105000,,New Hire,USD
860,E100860,2023-02-20,,115000,,New Hire,USD
861,E100861,2023-02-11,,76000,,New Hire,USD
862,E100862,2023-02-19,,72500,,New Hire,USD
863,E100863,2023-02-22,,50000,,New Hire,USD
864,E100864,2023-02-03,,35000,,New Hire,USD
865,E100865,2023-02-16,,43500,,New Hire,USD
866,E100866,2023-02-21,,57500,,New Hire,USD
867,E100867,2023-02-28,,62500,,New Hire,USD
868,E100868,2023-02-11,,34500,,New Hire,USD
869,E100869,2023-02-22,,113000,,New Hire,USD
870,E100870,2023-03-07,,105500,,New Hire,USD
871,E100871,2023-03-18,,88000,,New Hire,USD
872,E100872,2023-03-02,,36500,,New Hire,USD
873,E100873,2023-03-27,,27500,,New Hire,USD
874,E100874,2023-03-03,,35000,,New Hire,USD
875,E100875,2023-03-07,,25500,,New Hire,USD
876,E100876,2023-04-27,,24500,,New Hire,USD
877,E100877,2023-04-14,,114000,,New Hire,USD
878,E100878,2023-04-20,,51000,,New Hire,USD
879,E100879,2023-04-01,,64500,,New Hire,USD
880,E100880,2023-04-14,,81500,,New Hire,USD
881,E100881,2023-04-18,,41500,,New Hire,USD
882,E100882,2023-04-25,,74000,,New Hire,USD
883,E100883,2023-04-20,,191000,,New Hire,USD
884,E100884,2023-04-24,,106000,,New Hire,USD
885,E100885,2023-04-07,,175500,,New Hire,USD
886,E100886,2023-05-26,,70500,,New Hire,USD
887,E100887,2023-05-01,,79500,,New Hire,USD
888,E100888,2023-05-22,,78000,,New Hire,USD
889,E100889,2023-05-05,,17500,,New Hire,USD
890,E100890,2023-05-02,,90000,,New Hire,USD
891,E100891,2023-05-25,,118500,,New Hire,USD
892,E100892,2023-05-19,,37000,,New Hire,USD
893,E100893,2023-05-15,,27000,,New Hire,USD
894,E100894,2023-05-24,,23000,,New Hire,USD
895,E100895,2023-05-01,,38500,,New Hire,USD
896,E100896,2023-05-03,,59000,,New Hire,USD
897,E100897,2023-05-16,,39500,,New Hire,USD
898,E100898,2023-05-01,,180000,,New Hire,USD
899,E100899,2023-06-26,,65500,,New Hire,USD
900,E100900,2023-06-28,,66500,,New Hire,USD
901,E100901,2023-06-05,,43000,,New Hire,USD
902,E100902,2023-06-21,,34000,,New Hire,USD
903,E100903,2023-06-28,,130000,,New Hire,USD
904,E100904,2023-06-13,,89500,,New Hire,USD
905,E100905,2023-06-24,,82500,,New Hire,USD
906,E100906,2023-06-25,,56500,,New Hire,USD
907,E100907,2023-06-01,,79000,,New Hire,USD
908,E100908,2023-06-14,,19500,,New Hire,USD
909,E100909,2023-06-18,,19000,,New Hire,USD
910,E100910,2023-06-06,,56500,,New Hire,USD
911,E100911,2023-06-17,,122500,,New Hire,USD
912,E100912,2023-06-23,,57500,,New Hire,USD
913,E100913,2023-06-05,,40000,,New Hire,USD
914,E100914,2023-07-08,,34000,,New Hire,USD
915,E100915,2023-07-24,,44000,,New Hire,USD
916,E100916,2023-07-26,,59000,,New Hire,USD
917,E100917,2023-07-12,,74500,,New Hire,USD
918,E100918,2023-07-27,,96500,,New Hire,USD
919,E100919,2023-07-24,,23500,,New Hire,USD
920,E100920,2023-08-18,,75500,,New Hire,USD
921,E100921,2023-08-12,,85000,,New Hire,USD
922,E100922,2023-08-05,,60500,,New Hire,USD
923,E100923,2023-08-02,,33500,,New Hire,USD
924,E100924,2023-08-25,,62500,,New Hire,USD
925,E100925,2023-08-19,,70000,,New Hire,USD
926,E100926,2023-08-21,,15000,,New Hire,USD
927,E100927,2023-08-19,,79000,,New Hire,USD
928,E100928,2023-08-17,,29000,,New Hire,USD
929,E100929,2023-08-13,,65000,,New Hire,USD
930,E100930,2023-08-23,,64000,,New Hire,USD
931,E100931,2023-09-05,,38000,,New Hire,USD
932,E100932,2023-09-03,,51500,,New Hire,USD
933,E100933,2023-09-01,,53500,,New Hire,USD
934,E100934,2023-09-25,,89000,,New Hire,USD
935,E100935,2023-09-26,,93500,,New Hire,USD
936,E100936,2023-09-12,,71000,,New Hire,USD
937,E100937,2023-09-21,,72000,,New Hire,USD
938,E100938,2023-09-01,,42000,,New Hire,USD
939,E100939,2023-09-21,,85500,,New Hire,USD
940,E100940,2023-09-14,,30500,,New Hire,USD
941,E100941,2023-09-14,,50000,,New Hire,USD
942,E100942,2023-09-22,,33500,,New Hire,USD
943,E100943,2023-09-15,,40000,,New Hire,USD
944,E100944,2023-09-27,,39500,,New Hire,USD
945,E100945,2023-09-22,,109500,,New Hire,USD
946,E100946,2023-09-22,,59000,,New Hire,USD
947,E100947,2023-09-05,,79000,,New Hire,USD
948,E100948,2023-09-20,,84500,,New Hire,USD
949,E100949,2023-09-11,,68500,,New Hire,USD
950,E100950,2023-09-02,,79500,,New Hire,USD
951,E100951,2023-10-06,,63500,,New Hire,USD
952,E100952,2023-10-20,,93000,,New Hire,USD
953,E100953,2023-10-02,,78000,,New Hire,USD
954,E100954,2023-10-16,,45500,,New Hire,USD
955,E100955,2023-10-06,,40500,,New Hire,USD
956,E100956,2023-10-25,,20000,,New Hire,USD
957,E100957,2023-10-10,,34000,,New Hire,USD
958,E100958,2023-10-22,,149000,,New Hire,USD
959,E100959,2023-11-27,,41000,,New Hire,USD
960,E100960,2023-11-25,,69000,,New Hire,USD
961,E100961,2023-11-09,,37500,,New Hire,USD
962,E100962,2023-11-10,,18500,,New Hire,USD
963,E100963,2023-11-17,,125500,,New Hire,USD
964,E100964,2023-11-26,,42000,,New Hire,USD
965,E100965,2023-11-24,,36000,,New Hire,USD
966,E100966,2023-12-26,,35000,,New Hire,USD
967,E100967,2023-12-26,,65000,,New Hire,USD
968,E100968,2023-12-07,,19500,,New Hire,USD
969,E100969,2023-12-16,,108500,,New Hire,USD
970,E100970,2023-12-02,,95000,,New Hire,USD
971,E100971,2023-12-14,,58000,,New Hire,USD
972,E100972,2024-01-14,,72500,,New Hire,USD
973,E100973,2024-01-08,,60500,,New Hire,USD
974,E100974,2024-01-19,,30500,,New Hire,USD
975,E100975,2024-01-09,,78000,,New Hire,USD
976,E100976,2024-01-08,,82500,,New Hire,USD
977,E100977,2024-01-18,,68500,,New Hire,USD
978,E100978,2024-01-15,,99000,,New Hire,USD
979,E100979,2024-01-28,,56000,,New Hire,USD
980,E100980,2024-01-08,,82500,,New Hire,USD
981,E100981,2024-01-10,,51500,,New Hire,USD
982,E100982,2024-01-27,,42000,,New Hire,USD
983,E100983,2024-01-09,,63000,,New Hire,USD
984,E100984,2024-01-09,,128500,,New Hire,USD
985,E100985,2024-01-01,,37000,,New Hire,USD
986,E100986,2024-01-04,,23000,,New Hire,USD
987,E100987,2024-02-19,,20000,,New Hire,USD
988,E100988,2024-02-08,,57500,,New Hire,USD
989,E100989,2024-02-04,,35500,,New Hire,USD
990,E100990,2024-02-13,,17500,,New Hire,USD
991,E100991,2024-02-10,,38500,,New Hire,USD
992,E100992,2024-02-12,,70500,,New Hire,USD
993,E100993,2024-02-13,,31500,,New Hire,USD
994,E100994,2024-02-15,,128000,,New Hire,USD
995,E100995,2024-02-17,,37000,,New Hire,USD
996,E100996,2024-02-25,,47500,,New Hire,USD
997,E100997,2024-02-15,,50500,,New Hire,USD
998,E100998,2024-02-22,,31000,,New Hire,USD
999,E100999,2024-02-21,,94000,,New Hire,USD
1000,E101000,2024-03-12,,100000,,New Hire,USD
1001,E101001,2024-03-13,,131000,,New Hire,USD
1002,E101002,2024-03-16,,85500,,New Hire,USD
1003,E101003,2024-03-20,,18000,,New Hire,USD
1004,E101004,2024-03-09,,46500,,New Hire,USD
1005,E101005,2024-03-10,,51000,,New Hire,USD
1006,E101006,2024-03-14,,75000,,New Hire,USD
1007,E101007,2024-03-18,,64500,,New Hire,USD
1008,E101008,2024-03-27,,67000,,New Hire,USD
1009,E101009,2024-04-16,,70000,,New Hire,USD
1010,E101010,2024-04-28,,54000,,New Hire,USD
1011,E101011,2024-04-14,,38000,,New Hire,USD
1012,E101012,2024-05-13,,99000,,New Hire,USD
1013,E101013,2024-05-23,,105000,,New Hire,USD
1014,E101014,2024-05-12,,39000,,New Hire,USD
1015,E101015,2024-05-27,,32000,,New Hire,USD
1016,E101016,2024-05-27,,64000,,New Hire,USD
1017,E101017,2024-05-16,,166500,,New Hire,USD
