ReviewID,EmployeeID,ReviewPeriod,ReviewDate,Rating,RatingLabel,GoalAchievementPct,PromotionRecommended,ManagerEmployeeID
369,E100042,2023 H2,2023-12-15,4,Exceeds Expectations,61,False,E100113
370,E100042,2024 H1,2024-06-15,3,Meets Expectations,60,False,E100113
371,E100042,2024 H2,2024-12-15,3,Meets Expectations,45,False,E100113
372,E100042,2025 H1,2025-06-15,3,Meets Expectations,59,False,E100113
373,E100042,2025 H2,2025-12-15,5,Outstanding,94,False,E100113
374,E100042,2026 H1,2026-06-15,4,Exceeds Expectations,70,True,E100113
375,E100043,2021 H1,2021-06-15,5,Outstanding,103,True,E100031
376,E100043,2021 H2,2021-12-15,4,Exceeds Expectations,76,False,E100031
377,E100043,2022 H1,2022-06-15,4,Exceeds Expectations,57,False,E100031
378,E100043,2022 H2,2022-12-15,2,Needs Improvement,42,False,E100031
379,E100043,2023 H1,2023-06-15,3,Meets Expectations,59,False,E100031
380,E100043,2023 H2,2023-12-15,2,Needs Improvement,51,False,E100031
381,E100043,2024 H1,2024-06-15,3,Meets Expectations,57,False,E100031
382,E100043,2024 H2,2024-12-15,3,Meets Expectations,57,False,E100031
383,E100043,2025 H1,2025-06-15,5,Outstanding,101,False,E100031
384,E100043,2025 H2,2025-12-15,3,Meets Expectations,43,False,E100031
385,E100043,2026 H1,2026-06-15,4,Exceeds Expectations,68,False,E100031
386,E100044,2021 H1,2021-06-15,3,Meets Expectations,73,False,E100031
387,E100044,2021 H2,2021-12-15,2,Needs Improvement,43,False,E100031
388,E100044,2022 H1,2022-06-15,5,Outstanding,78,False,E100031
389,E100044,2022 H2,2022-12-15,3,Meets Expectations,50,False,E100031
390,E100044,2023 H1,2023-06-15,5,Outstanding,89,False,E100031
391,E100044,2023 H2,2023-12-15,5,Outstanding,98,False,E100031
392,E100044,2024 H1,2024-06-15,3,Meets Expectations,42,False,E100031
393,E100044,2024 H2,2024-12-15,2,Needs Improvement,42,False,E100031
394,E100044,2025 H1,2025-06-15,5,Outstanding,85,True,E100031
395,E100044,2025 H2,2025-12-15,3,Meets Expectations,60,False,E100031
396,E100044,2026 H1,2026-06-15,3,Meets Expectations,49,False,E100031
397,E100045,2021 H1,2021-06-15,5,Outstanding,105,False,E100031
398,E100045,2021 H2,2021-12-15,4,Exceeds Expectations,65,False,E100031
399,E100045,2022 H1,2022-06-15,4,Exceeds Expectations,82,False,E100031
400,E100045,2022 H2,2022-12-15,5,Outstanding,101,False,E100031
401,E100045,2023 H1,2023-06-15,1,Unsatisfactory,30,False,E100031
402,E100045,2023 H2,2023-12-15,4,Exceeds Expectations,81,True,E100031
403,E100045,2024 H1,2024-06-15,4,Exceeds Expectations,72,False,E100031
404,E100045,2024 H2,2024-12-15,3,Meets Expectations,46,False,E100031
405,E100045,2025 H1,2025-06-15,3,Meets Expectations,67,False,E100031
406,E100045,2025 H2,2025-12-15,4,Exceeds Expectations,80,False,E100031
407,E100045,2026 H1,2026-06-15,3,Meets Expectations,59,False,E100031
408,E100046,2021 H1,2021-06-15,5,Outstanding,91,True,E100056
409,E100046,2021 H2,2021-12-15,4,Exceeds Expectations,66,False,E100056
410,E100046,2022 H1,2022-06-15,3,Meets Expectations,56,False,E100056
411,E100046,2022 H2,2022-12-15,3,Meets Expectations,46,False,E100056
412,E100046,2023 H1,2023-06-15,3,Meets Expectations,56,False,E100056
413,E100046,2023 H2,2023-12-15,3,Meets Expectations,55,False,E100056
414,E100046,2024 H1,2024-06-15,2,Needs Improvement,37,False,E100056
415,E100046,2024 H2,2024-12-15,2,Needs Improvement,46,False,E100056
416,E100046,2025 H1,2025-06-15,2,Needs Improvement,51,False,E100056
417,E100046,2025 H2,2025-12-15,4,Exceeds Expectations,77,False,E100056
418,E100046,2026 H1,2026-06-15,3,Meets Expectations,59,False,E100056
419,E100047,2021 H1,2021-06-15,4,Exceeds Expectations,60,False,E100031
420,E100047,2021 H2,2021-12-15,4,Exceeds Expectations,63,True,E100031
421,E100047,2022 H1,2022-06-15,5,Outstanding,82,False,E100031
422,E100047,2022 H2,2022-12-15,2,Needs Improvement,52,False,E100031
423,E100047,2023 H1,2023-06-15,4,Exceeds Expectations,76,True,E100031
424,E100047,2023 H2,2023-12-15,3,Meets Expectations,54,False,E100031
425,E100047,2024 H1,2024-06-15,3,Meets Expectations,62,False,E100031
426,E100047,2024 H2,2024-12-15,3,Meets Expectations,48,False,E100031
427,E100047,2025 H1,2025-06-15,4,Exceeds Expectations,85,False,E100031
428,E100047,2025 H2,2025-12-15,3,Meets Expectations,60,False,E100031
429,E100047,2026 H1,2026-06-15,4,Exceeds Expectations,62,False,E100031
430,E100048,2021 H1,2021-06-15,3,Meets Expectations,36,False,E100006
431,E100048,2021 H2,2021-12-15,5,Outstanding,92,False,E100006
432,E100048,2022 H1,2022-06-15,4,Exceeds Expectations,68,True,E100006
433,E100048,2022 H2,2022-12-15,3,Meets Expectations,52,False,E100006
434,E100048,2023 H1,2023-06-15,3,Meets Expectations,77,False,E100006
435,E100049,2021 H1,2021-06-15,4,Exceeds Expectations,78,True,E100125
436,E100049,2021 H2,2021-12-15,3,Meets Expectations,54,False,E100125
437,E100049,2022 H1,2022-06-15,4,Exceeds Expectations,71,True,E100125
438,E100049,2022 H2,2022-12-15,5,Outstanding,81,False,E100125
439,E100049,2023 H1,2023-06-15,4,Exceeds Expectations,83,True,E100125
440,E100049,2023 H2,2023-12-15,5,Outstanding,72,False,E100125
441,E100049,2024 H1,2024-06-15,4,Exceeds Expectations,65,False,E100125
442,E100050,2021 H1,2021-06-15,4,Exceeds Expectations,80,False,E100019
443,E100050,2021 H2,2021-12-15,3,Meets Expectations,61,False,E100019
444,E100050,2022 H1,2022-06-15,3,Meets Expectations,47,False,E100019
445,E100050,2022 H2,2022-12-15,2,Needs Improvement,50,False,E100019
446,E100050,2023 H1,2023-06-15,3,Meets Expectations,43,False,E100019
447,E100050,2023 H2,2023-12-15,4,Exceeds Expectations,73,False,E100019
448,E100050,2024 H1,2024-06-15,3,Meets Expectations,44,False,E100019
449,E100050,2024 H2,2024-12-15,4,Exceeds Expectations,74,False,E100019
450,E100050,2025 H1,2025-06-15,3,Meets Expectations,50,False,E100019
451,E100050,2025 H2,2025-12-15,3,Meets Expectations,37,False,E100019
452,E100050,2026 H1,2026-06-15,4,Exceeds Expectations,68,False,E100019
453,E100051,2021 H1,2021-06-15,3,Meets Expectations,59,False,E100124
454,E100051,2021 H2,2021-12-15,5,Outstanding,92,False,E100124
455,E100051,2022 H1,2022-06-15,2,Needs Improvement,33,False,E100124
456,E100051,2022 H2,2022-12-15,3,Meets Expectations,35,False,E100124
457,E100051,2023 H1,2023-06-15,4,Exceeds Expectations,78,False,E100124
458,E100051,2023 H2,2023-12-15,3,Meets Expectations,45,False,E100124
459,E100051,2024 H1,2024-06-15,4,Exceeds Expectations,82,True,E100124
460,E100051,2024 H2,2024-12-15,3,Meets Expectations,61,False,E100124
461,E100051,2025 H1,2025-06-15,4,Exceeds Expectations,53,True,E100124
462,E100051,2025 H2,2025-12-15,3,Meets Expectations,59,False,E100124
463,E100051,2026 H1,2026-06-15,4,Exceeds Expectations,81,False,E100124
464,E100052,2021 H1,2021-06-15,4,Exceeds Expectations,78,True,E100031
465,E100052,2021 H2,2021-12-15,3,Meets Expectations,57,False,E100031
466,E100052,2022 H1,2022-06-15,2,Needs Improvement,44,False,E100031
467,E100052,2022 H2,2022-12-15,4,Exceeds Expectations,59,False,E100031
468,E100052,2023 H1,2023-06-15,3,Meets Expectations,79,False,E100031
469,E100052,2023 H2,2023-12-15,3,Meets Expectations,50,False,E100031
470,E100052,2024 H1,2024-06-15,3,Meets Expectations,43,False,E100031
471,E100052,2024 H2,2024-12-15,3,Meets Expectations,74,False,E100031
472,E100052,2025 H1,2025-06-15,4,Exceeds Expectations,57,True,E100031
473,E100052,2025 H2,2025-12-15,3,Meets Expectations,64,False,E100031
474,E100052,2026 H1,2026-06-15,4,Exceeds Expectations,58,False,E100031
475,E100053,2021 H1,2021-06-15,4,Exceeds Expectations,72,False,E100124
476,E100053,2021 H2,2021-12-15,4,Exceeds Expectations,90,False,E100124
477,E100053,2022 H1,2022-06-15,3,Meets Expectations,46,False,E100124
478,E100053,2022 H2,2022-12-15,2,Needs Improvement,30,False,E100124
479,E100053,2023 H1,2023-06-15,3,Meets Expectations,34,False,E100124
480,E100053,2023 H2,2023-12-15,4,Exceeds Expectations,77,False,E100124
481,E100053,2024 H1,2024-06-15,3,Meets Expectations,44,False,E100124
482,E100053,2024 H2,2024-12-15,4,Exceeds Expectations,78,False,E100124
483,E100053,2025 H1,2025-06-15,5,Outstanding,93,False,E100124
484,E100053,2025 H2,2025-12-15,4,Exceeds Expectations,73,True,E100124
485,E100054,2021 H1,2021-06-15,3,Meets Expectations,61,False,E100031
486,E100054,2021 H2,2021-12-15,3,Meets Expectations,52,False,E100031
487,E100054,2022 H1,2022-06-15,3,Meets Expectations,51,False,E100031
488,E100054,2022 H2,2022-12-15,4,Exceeds Expectations,78,False,E100031
489,E100054,2023 H1,2023-06-15,3,Meets Expectations,56,False,E100031
490,E100054,2023 H2,2023-12-15,3,Meets Expectations,60,False,E100031
491,E100054,2024 H1,2024-06-15,5,Outstanding,95,False,E100031
492,E100054,2024 H2,2024-12-15,3,Meets Expectations,64,False,E100031
493,E100054,2025 H1,2025-06-15,2,Needs Improvement,39,False,E100031
494,E100054,2025 H2,2025-12-15,5,Outstanding,81,False,E100031
495,E100054,2026 H1,2026-06-15,3,Meets Expectations,51,False,E100031
496,E100055,2021 H1,2021-06-15,2,Needs Improvement,30,False,E100006
497,E100055,2021 H2,2021-12-15,3,Meets Expectations,70,False,E100006
498,E100055,2022 H1,2022-06-15,4,Exceeds Expectations,83,False,E100006
499,E100055,2022 H2,2022-12-15,4,Exceeds Expectations,75,False,E100006
500,E100055,2023 H1,2023-06-15,2,Needs Improvement,52,False,E100006
501,E100055,2023 H2,2023-12-15,4,Exceeds Expectations,74,False,E100006
502,E100055,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100006
503,E100055,2024 H2,2024-12-15,2,Needs Improvement,30,False,E100006
504,E100055,2025 H1,2025-06-15,4,Exceeds Expectations,69,True,E100006
505,E100055,2025 H2,2025-12-15,3,Meets Expectations,59,False,E100006
506,E100055,2026 H1,2026-06-15,5,Outstanding,83,False,E100006
507,E100056,2021 H1,2021-06-15,2,Needs Improvement,30,False,E100031
508,E100056,2021 H2,2021-12-15,4,Exceeds Expectations,80,False,E100031
509,E100056,2022 H1,2022-06-15,4,Exceeds Expectations,65,False,E100031
510,E100056,2022 H2,2022-12-15,4,Exceeds Expectations,87,True,E100031
511,E100056,2023 H1,2023-06-15,4,Exceeds Expectations,54,True,E100031
512,E100057,2021 H1,2021-06-15,3,Meets Expectations,50,False,E100033
513,E100057,2021 H2,2021-12-15,2,Needs Improvement,50,False,E100033
514,E100057,2022 H1,2022-06-15,2,Needs Improvement,34,False,E100033
515,E100057,2022 H2,2022-12-15,5,Outstanding,81,False,E100033
516,E100057,2023 H1,2023-06-15,3,Meets Expectations,58,False,E100033
517,E100057,2023 H2,2023-12-15,3,Meets Expectations,48,False,E100033
518,E100057,2024 H1,2024-06-15,4,Exceeds Expectations,78,False,E100033
519,E100057,2024 H2,2024-12-15,4,Exceeds Expectations,62,False,E100033
520,E100057,2025 H1,2025-06-15,2,Needs Improvement,44,False,E100033
521,E100057,2025 H2,2025-12-15,5,Outstanding,115,True,E100033
522,E100057,2026 H1,2026-06-15,5,Outstanding,107,True,E100033
523,E100058,2021 H1,2021-06-15,2,Needs Improvement,34,False,E100138
524,E100058,2021 H2,2021-12-15,4,Exceeds Expectations,76,True,E100138
525,E100058,2022 H1,2022-06-15,3,Meets Expectations,67,False,E100138
526,E100058,2022 H2,2022-12-15,3,Meets Expectations,56,False,E100138
527,E100058,2023 H1,2023-06-15,3,Meets Expectations,58,False,E100138
528,E100058,2023 H2,2023-12-15,4,Exceeds Expectations,63,False,E100138
529,E100058,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E100138
530,E100058,2024 H2,2024-12-15,4,Exceeds Expectations,76,True,E100138
531,E100058,2025 H1,2025-06-15,3,Meets Expectations,56,False,E100138
532,E100058,2025 H2,2025-12-15,4,Exceeds Expectations,65,False,E100138
533,E100058,2026 H1,2026-06-15,3,Meets Expectations,42,False,E100138
534,E100059,2021 H1,2021-06-15,2,Needs Improvement,48,False,E100031
535,E100059,2021 H2,2021-12-15,4,Exceeds Expectations,68,False,E100031
536,E100059,2022 H1,2022-06-15,4,Exceeds Expectations,76,False,E100031
537,E100059,2022 H2,2022-12-15,5,Outstanding,103,False,E100031
538,E100059,2023 H1,2023-06-15,4,Exceeds Expectations,93,False,E100031
539,E100059,2023 H2,2023-12-15,3,Meets Expectations,66,False,E100031
540,E100059,2024 H1,2024-06-15,3,Meets Expectations,54,False,E100031
541,E100059,2024 H2,2024-12-15,4,Exceeds Expectations,74,False,E100031
542,E100059,2025 H1,2025-06-15,4,Exceeds Expectations,74,False,E100031
543,E100059,2025 H2,2025-12-15,5,Outstanding,90,True,E100031
544,E100059,2026 H1,2026-06-15,3,Meets Expectations,53,False,E100031
545,E100060,2021 H1,2021-06-15,5,Outstanding,98,False,E100054
546,E100060,2021 H2,2021-12-15,3,Meets Expectations,46,False,E100054
547,E100060,2022 H1,2022-06-15,3,Meets Expectations,53,False,E100054
548,E100060,2022 H2,2022-12-15,3,Meets Expectations,46,False,E100054
549,E100060,2023 H1,2023-06-15,4,Exceeds Expectations,66,True,E100054
550,E100060,2023 H2,2023-12-15,3,Meets Expectations,52,False,E100054
551,E100060,2024 H1,2024-06-15,4,Exceeds Expectations,62,False,E100054
552,E100060,2024 H2,2024-12-15,3,Meets Expectations,49,False,E100054
553,E100061,2021 H1,2021-06-15,3,Meets Expectations,53,False,E100025
554,E100061,2021 H2,2021-12-15,4,Exceeds Expectations,72,False,E100025
555,E100061,2022 H1,2022-06-15,5,Outstanding,96,False,E100025
556,E100061,2022 H2,2022-12-15,4,Exceeds Expectations,68,False,E100025
557,E100062,2021 H1,2021-06-15,3,Meets Expectations,64,False,E000001
558,E100062,2021 H2,2021-12-15,2,Needs Improvement,47,False,E000001
559,E100062,2022 H1,2022-06-15,4,Exceeds Expectations,70,True,E000001
560,E100062,2022 H2,2022-12-15,4,Exceeds Expectations,69,False,E000001
561,E100062,2023 H1,2023-06-15,3,Meets Expectations,59,False,E000001
562,E100062,2023 H2,2023-12-15,3,Meets Expectations,61,False,E000001
563,E100062,2024 H1,2024-06-15,3,Meets Expectations,56,False,E000001
564,E100062,2024 H2,2024-12-15,5,Outstanding,94,False,E000001
565,E100062,2025 H1,2025-06-15,4,Exceeds Expectations,81,True,E000001
566,E100062,2025 H2,2025-12-15,2,Needs Improvement,35,False,E000001
567,E100062,2026 H1,2026-06-15,5,Outstanding,78,False,E000001
568,E100063,2021 H1,2021-06-15,3,Meets Expectations,75,False,E100056
569,E100063,2021 H2,2021-12-15,2,Needs Improvement,47,False,E100056
570,E100063,2022 H1,2022-06-15,3,Meets Expectations,59,False,E100056
571,E100063,2022 H2,2022-12-15,4,Exceeds Expectations,80,False,E100056
572,E100063,2023 H1,2023-06-15,3,Meets Expectations,65,False,E100056
573,E100063,2023 H2,2023-12-15,3,Meets Expectations,38,False,E100056
574,E100063,2024 H1,2024-06-15,3,Meets Expectations,45,False,E100056
575,E100064,2021 H1,2021-06-15,4,Exceeds Expectations,82,True,E100124
576,E100064,2021 H2,2021-12-15,4,Exceeds Expectations,62,False,E100124
577,E100064,2022 H1,2022-06-15,3,Meets Expectations,53,False,E100124
578,E100064,2022 H2,2022-12-15,2,Needs Improvement,30,False,E100124
579,E100064,2023 H1,2023-06-15,3,Meets Expectations,51,False,E100124
580,E100064,2023 H2,2023-12-15,2,Needs Improvement,48,False,E100124
581,E100064,2024 H1,2024-06-15,3,Meets Expectations,42,False,E100124
582,E100064,2024 H2,2024-12-15,5,Outstanding,93,False,E100124
583,E100064,2025 H1,2025-06-15,3,Meets Expectations,46,False,E100124
584,E100064,2025 H2,2025-12-15,3,Meets Expectations,46,False,E100124
585,E100064,2026 H1,2026-06-15,3,Meets Expectations,55,False,E100124
586,E100065,2021 H1,2021-06-15,3,Meets Expectations,30,False,E100102
587,E100065,2021 H2,2021-12-15,5,Outstanding,77,False,E100102
588,E100065,2022 H1,2022-06-15,2,Needs Improvement,48,False,E100102
589,E100065,2022 H2,2022-12-15,3,Meets Expectations,57,False,E100102
590,E100065,2023 H1,2023-06-15,4,Exceeds Expectations,81,False,E100102
591,E100065,2023 H2,2023-12-15,4,Exceeds Expectations,65,False,E100102
592,E100065,2024 H1,2024-06-15,2,Needs Improvement,54,False,E100102
593,E100065,2024 H2,2024-12-15,4,Exceeds Expectations,76,False,E100102
594,E100065,2025 H1,2025-06-15,3,Meets Expectations,57,False,E100102
595,E100065,2025 H2,2025-12-15,3,Meets Expectations,51,False,E100102
596,E100065,2026 H1,2026-06-15,2,Needs Improvement,40,False,E100102
597,E100066,2021 H1,2021-06-15,1,Unsatisfactory,30,False,E100078
598,E100066,2021 H2,2021-12-15,5,Outstanding,85,False,E100078
599,E100066,2022 H1,2022-06-15,4,Exceeds Expectations,68,True,E100078
600,E100066,2022 H2,2022-12-15,3,Meets Expectations,48,False,E100078
601,E100067,2021 H1,2021-06-15,3,Meets Expectations,49,False,E100045
602,E100067,2021 H2,2021-12-15,2,Needs Improvement,39,False,E100045
603,E100067,2022 H1,2022-06-15,2,Needs Improvement,32,False,E100045
604,E100067,2022 H2,2022-12-15,2,Needs Improvement,32,False,E100045
605,E100067,2023 H1,2023-06-15,4,Exceeds Expectations,85,False,E100045
606,E100067,2023 H2,2023-12-15,3,Meets Expectations,51,False,E100045
607,E100067,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100045
608,E100067,2024 H2,2024-12-15,4,Exceeds Expectations,76,False,E100045
609,E100067,2025 H1,2025-06-15,3,Meets Expectations,33,False,E100045
610,E100067,2025 H2,2025-12-15,5,Outstanding,77,False,E100045
611,E100067,2026 H1,2026-06-15,3,Meets Expectations,45,False,E100045
612,E100068,2021 H1,2021-06-15,2,Needs Improvement,37,False,E100006
613,E100068,2021 H2,2021-12-15,4,Exceeds Expectations,78,True,E100006
614,E100068,2022 H1,2022-06-15,4,Exceeds Expectations,61,True,E100006
615,E100068,2022 H2,2022-12-15,4,Exceeds Expectations,75,True,E100006
616,E100068,2023 H1,2023-06-15,2,Needs Improvement,30,False,E100006
617,E100068,2023 H2,2023-12-15,3,Meets Expectations,45,False,E100006
618,E100068,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100006
619,E100068,2024 H2,2024-12-15,3,Meets Expectations,69,False,E100006
620,E100068,2025 H1,2025-06-15,4,Exceeds Expectations,86,False,E100006
621,E100068,2025 H2,2025-12-15,3,Meets Expectations,64,False,E100006
622,E100068,2026 H1,2026-06-15,5,Outstanding,104,False,E100006
623,E100069,2021 H1,2021-06-15,3,Meets Expectations,49,False,E100031
624,E100069,2021 H2,2021-12-15,3,Meets Expectations,54,False,E100031
625,E100069,2022 H1,2022-06-15,2,Needs Improvement,30,False,E100031
626,E100069,2022 H2,2022-12-15,4,Exceeds Expectations,66,False,E100031
627,E100069,2023 H1,2023-06-15,3,Meets Expectations,58,False,E100031
628,E100069,2023 H2,2023-12-15,5,Outstanding,96,False,E100031
629,E100069,2024 H1,2024-06-15,4,Exceeds Expectations,76,False,E100031
630,E100069,2024 H2,2024-12-15,4,Exceeds Expectations,80,False,E100031
631,E100069,2025 H1,2025-06-15,1,Unsatisfactory,30,False,E100031
632,E100069,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100031
633,E100069,2026 H1,2026-06-15,4,Exceeds Expectations,70,False,E100031
634,E100070,2021 H1,2021-06-15,3,Meets Expectations,56,False,E100078
635,E100070,2021 H2,2021-12-15,5,Outstanding,68,True,E100078
636,E100070,2022 H1,2022-06-15,3,Meets Expectations,67,False,E100078
637,E100070,2022 H2,2022-12-15,3,Meets Expectations,52,False,E100078
638,E100070,2023 H1,2023-06-15,4,Exceeds Expectations,59,True,E100078
639,E100070,2023 H2,2023-12-15,4,Exceeds Expectations,68,True,E100078
640,E100070,2024 H1,2024-06-15,3,Meets Expectations,45,False,E100078
641,E100070,2024 H2,2024-12-15,4,Exceeds Expectations,68,False,E100078
642,E100070,2025 H1,2025-06-15,4,Exceeds Expectations,68,False,E100078
643,E100070,2025 H2,2025-12-15,3,Meets Expectations,48,False,E100078
644,E100070,2026 H1,2026-06-15,3,Meets Expectations,45,False,E100078
645,E100071,2021 H1,2021-06-15,3,Meets Expectations,71,False,E100033
646,E100071,2021 H2,2021-12-15,4,Exceeds Expectations,51,False,E100033
647,E100071,2022 H1,2022-06-15,3,Meets Expectations,63,False,E100033
648,E100071,2022 H2,2022-12-15,2,Needs Improvement,41,False,E100033
649,E100071,2023 H1,2023-06-15,3,Meets Expectations,36,False,E100033
650,E100071,2023 H2,2023-12-15,3,Meets Expectations,51,False,E100033
651,E100072,2021 H1,2021-06-15,2,Needs Improvement,30,False,E100075
652,E100072,2021 H2,2021-12-15,4,Exceeds Expectations,74,False,E100075
653,E100072,2022 H1,2022-06-15,4,Exceeds Expectations,65,False,E100075
654,E100072,2022 H2,2022-12-15,4,Exceeds Expectations,70,True,E100075
655,E100072,2023 H1,2023-06-15,3,Meets Expectations,51,False,E100075
656,E100072,2023 H2,2023-12-15,4,Exceeds Expectations,74,False,E100075
657,E100072,2024 H1,2024-06-15,3,Meets Expectations,63,False,E100075
